0.6206143141 
0.2402581754 
0.1009220182 
0.01995087663 
0.009929374868 
0.001789138544 
0.002006017085 
0.0002787411703 
0.0006261355636 
3.743094638e-05 
0.0002222487446 
9.090068346e-07 
8.624726512e-05 
1.821417364e-32 -2.192487371e-31 -6.486622213e-32 -2.192487371e-31 2.639153973e-30 7.808115574e-31 -6.486622213e-32 7.808115574e-31 2.310083816e-31 
7.750737785e-36 5.753386056e-34 1.352010693e-34 5.753386056e-34 4.270748414e-32 1.003599874e-32 1.352010693e-34 1.003599874e-32 2.358398599e-33 
2.473616694e-37 -1.936416277e-34 -4.730503143e-35 -1.936416277e-34 1.515880777e-31 3.703170061e-32 -4.730503143e-35 3.703170061e-32 9.046534994e-33 
8.552840139e-34 -9.6331099e-34 -7.737208234e-34 -9.6331099e-34 1.084982355e-33 8.714459293e-34 -7.737208234e-34 8.714459293e-34 6.999358141e-34 
4.301626011e-35 1.041459074e-33 2.264637979e-34 1.041459074e-33 2.521458167e-32 5.482875006e-33 2.264637979e-34 5.482875006e-33 1.19224339e-33 
3.006463821e-34 -1.094113498e-33 -4.559280324e-34 -1.094113498e-33 3.98170215e-33 1.659215091e-33 -4.559280324e-34 1.659215091e-33 6.914115156e-34 
1.991377038e-37 -4.342538002e-35 -1.069902347e-35 -4.342538002e-35 9.469646348e-33 2.333104937e-33 -1.069902347e-35 2.333104937e-33 5.748238579e-34 
7.900390781e-35 -5.141767312e-34 -1.7499878e-34 -5.141767312e-34 3.34638777e-33 1.138934809e-33 -1.7499878e-34 1.138934809e-33 3.87633648e-34 
8.684257786e-36 -2.04814769e-34 -5.534412566e-35 -2.04814769e-34 4.830474941e-33 1.305269212e-33 -5.534412566e-35 1.305269212e-33 3.527039754e-34 
3.149019909e-35 -2.811657271e-34 -8.831131992e-35 -2.811657271e-34 2.510437165e-33 7.885030009e-34 -8.831131992e-35 7.885030009e-34 2.476608422e-34 
1.078211385e-35 -1.771272233e-34 -4.992506621e-35 -1.771272233e-34 2.909823964e-33 8.201627695e-34 -4.992506621e-35 8.201627695e-34 2.311710182e-34 
1.715234983e-35 -1.787219526e-34 -5.432913317e-35 -1.787219526e-34 1.862225099e-33 5.660920436e-34 -5.432913317e-35 5.660920436e-34 1.720845681e-34 
8.903741062e-36 -1.306092577e-34 -3.741445702e-35 -1.306092577e-34 1.915911309e-33 5.488338469e-34 -3.741445702e-35 5.488338469e-34 1.572194861e-34 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
