1     # ionic step
 Electronic state energy (eV) and occupations
 Spin number 1
 spin=1 k-point=1/1 Cartesian=0.0000000 0.0000000 0.0000000 (40339 plane wave)
 1 -6.333638613508639 1.000000000043189
 2 1.898483904657476 0.000000000000000
 3 2.141209707287752 0.000000000000000
 4 2.141209707287759 0.000000000000000
 5 2.141209707287778 0.000000000000000
 6 28.39552501258152 0.000000000000000
 7 50.28152877883505 0.000000000000000
 8 50.28152877883507 0.000000000000000

