0.6363082203 
0.2310788591 
0.09735975647 
0.01779694055 
0.009173585462 
0.001456260213 
0.001872170973 
0.000212936949 
0.000602852018 
2.400344136e-05 
0.0002197265349 
2.973150569e-08 
8.818706529e-05 
1.106299494e-21 -9.935396246e-22 3.960252437e-22 -9.935396246e-22 8.922728352e-22 -3.556602658e-22 3.960252437e-22 -3.556602658e-22 1.41766307e-22 
3.766976098e-21 -3.382917949e-21 1.348462388e-21 -3.382917949e-21 3.038016051e-21 -1.2109813e-21 1.348462388e-21 -1.2109813e-21 4.827083484e-22 
9.837656105e-21 -8.834671525e-21 3.521580828e-21 -8.834671525e-21 7.933944846e-21 -3.162542941e-21 3.521580828e-21 -3.162542941e-21 1.260618525e-21 
5.662381955e-21 -5.085066066e-21 2.026958159e-21 -5.085066066e-21 4.566611208e-21 -1.82029687e-21 2.026958159e-21 -1.82029687e-21 7.255885263e-22 
3.578123589e-21 -3.213318093e-21 1.280858764e-21 -3.213318093e-21 2.885706127e-21 -1.150269558e-21 1.280858764e-21 -1.150269558e-21 4.585082468e-22 
1.112548468e-21 -9.991160481e-22 3.982579272e-22 -9.991160481e-22 8.972488894e-22 -3.576526306e-22 3.982579272e-22 -3.576526306e-22 1.42564015e-22 
5.696884991e-22 -5.116067531e-22 2.039311132e-22 -5.116067531e-22 4.594466453e-22 -1.83139619e-22 2.039311132e-22 -1.83139619e-22 7.300112081e-23 
1.104325657e-22 -9.917290943e-23 3.953141126e-23 -9.917290943e-23 8.90612828e-23 -3.55008058e-23 3.953141126e-23 -3.55008058e-23 1.415101122e-23 
9.062323028e-23 -8.138405762e-23 3.244037555e-23 -8.138405762e-23 7.30868323e-23 -2.913303117e-23 3.244037555e-23 -2.913303117e-23 1.161267329e-23 
9.763912738e-24 -8.768323562e-24 3.495168174e-24 -8.768323562e-24 7.874250842e-24 -3.138779122e-24 3.495168174e-24 -3.138779122e-24 1.25115831e-24 
2.05638903e-23 -1.846743083e-23 7.36125794e-24 -1.846743083e-23 1.658470244e-23 -6.610788127e-24 7.36125794e-24 -6.610788127e-24 2.635110267e-24 
5.047525111e-25 -4.532705693e-25 1.806835285e-25 -4.532705693e-25 4.070394985e-25 -1.62254816e-25 1.806835285e-25 -1.62254816e-25 6.46783062e-26 
7.643366541e-24 -6.864155146e-24 2.736098993e-24 -6.864155146e-24 6.164381313e-24 -2.457164377e-24 2.736098993e-24 -2.457164377e-24 9.794424566e-25 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
